age,attrition,business_travel,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
34,No,rarely,research_&_development,20,3,technical_degree,1265,3,Female,89,4,1,research_scientist,3.0,married,2585.0,0,No,17,3,4,0,2,5.0,2,1,0,0,0.0
36,No,rarely,sales,5,3,marketing,1267,2,Male,88,3,5,manager,2.0,married,18213.0,7,No,11,3,3,1,26,5.0,3,22,9,3,4.068783068783069
33,No,rarely,sales,10,5,marketing,1268,4,Male,82,4,3,sales_executive,3.0,divorced,8380.0,0,Yes,14,3,4,2,10,3.0,3,9,8,0,8.0
19,No,rarely,research_&_development,25,3,other,1269,2,Female,57,4,1,research_scientist,4.0,single,2994.0,1,Yes,12,3,4,0,1,2.0,3,1,0,0,1.0
23,No,rarely,research_&_development,1,2,life_sciences,1270,4,Male,47,3,1,research_scientist,3.0,married,1223.0,1,No,22,4,4,1,1,2.0,3,1,0,0,1.0
25,Yes,frequently,sales,24,1,life_sciences,1273,3,Male,73,1,1,sales_representative,4.0,single,1118.0,1,Yes,14,3,4,0,1,4.0,3,1,0,1,0.0
26,No,rarely,research_&_development,4,2,life_sciences,1275,3,Male,53,3,1,research_scientist,4.0,single,2875.0,1,Yes,20,4,2,0,8,2.0,2,8,5,2,2.0
45,Yes,rarely,sales,2,3,marketing,1277,1,Female,94,1,5,manager,2.0,single,18824.0,2,Yes,16,3,1,0,26,2.0,3,24,10,1,11.0
55,No,non_travel,research_&_development,8,1,medical,1278,4,Male,37,2,4,healthcare_representative,2.0,divorced,13577.0,1,Yes,15,3,4,1,34,3.0,3,33,9,15,0.0
21,Yes,frequently,research_&_development,10,2,life_sciences,1279,1,Female,45,2,1,laboratory_technician,3.0,single,2625.0,1,No,20,4,3,0,2,2.0,1,2,2,2,2.0
36,No,rarely,sales,4,2,marketing,1280,4,Female,33,2,5,manager,2.0,married,18789.0,2,No,14,3,3,1,26,2.0,3,11,4,0,8.0
34,No,rarely,sales,2,3,marketing,1281,3,Female,86,3,2,sales_executive,1.0,single,4538.0,0,Yes,12,3,4,0,4,3.0,3,3,2,0,2.0
51,No,frequently,sales,9,3,life_sciences,1282,4,Male,83,3,5,manager,2.0,divorced,19847.0,4,Yes,24,4,1,1,31,5.0,2,29,10,11,10.0
59,No,rarely,research_&_development,18,4,medical,1283,4,Male,67,3,3,manufacturing_director,4.0,single,10512.0,6,No,12,3,4,0,25,6.0,2,9,7,5,4.0
34,No,frequently,research_&_development,19,3,medical,1285,3,Female,46,3,2,laboratory_technician,2.0,Desconocido,4444.0,4,No,13,3,3,2,15,2.0,4,11,8,5,10.0
28,No,frequently,research_&_development,1,4,other,1286,4,Male,44,3,1,laboratory_technician,3.0,single,2154.0,0,Yes,11,3,3,0,5,2.0,2,4,2,0,2.0
44,No,rarely,research_&_development,4,2,life_sciences,1288,3,Male,92,4,5,manager,1.0,divorced,19190.0,1,No,14,3,4,2,26,4.0,2,25,9,14,4.068783068783069
34,No,frequently,human_resources,11,3,life_sciences,1289,3,Male,56,2,2,human_resources,2.0,Desconocido,4907.0,4,No,11,3,4,2,14,5.0,4,10,9,1,8.0
35,No,rarely,research_&_development,6,1,life_sciences,1291,3,Male,66,3,1,research_scientist,3.0,married,3506.0,0,Yes,14,3,4,0,4,3.0,3,3,2,2,2.0
42,No,rarely,research_&_development,7,4,medical,1292,2,Female,78,4,2,research_scientist,2.0,married,2372.0,6,Yes,16,3,4,0,18,2.0,3,1,0,0,0.0
43,No,rarely,sales,4,4,marketing,1293,4,Female,56,2,3,sales_executive,4.0,single,10231.0,3,No,14,3,4,0,23,3.0,4,21,7,15,17.0
36,No,rarely,research_&_development,2,4,life_sciences,1294,3,Female,53,3,2,manufacturing_director,2.0,single,5410.0,9,Yes,11,3,4,0,18,2.0,3,16,14,5,12.0
44,Yes,rarely,research_&_development,15,3,medical,1295,1,Female,73,3,3,healthcare_representative,4.0,married,7978.0,1,No,11,3,4,1,10,2.0,3,10,7,0,5.0
28,No,frequently,research_&_development,2,3,life_sciences,1296,4,Male,52,2,1,laboratory_technician,4.0,married,3867.0,1,Yes,12,3,2,1,2,2.0,3,2,2,2,2.0
51,No,frequently,research_&_development,6,2,medical,1297,2,Female,40,2,1,laboratory_technician,3.0,single,2838.0,0,No,14,3,2,0,8,6.0,2,7,0,7,4.068783068783069
30,No,non_travel,research_&_development,9,2,medical,1298,3,Female,72,3,2,manufacturing_director,3.0,single,4695.0,7,Yes,18,3,3,0,10,3.0,3,8,4,1,7.0
29,Yes,rarely,research_&_development,7,3,technical_degree,1299,2,Female,39,3,1,laboratory_technician,3.0,divorced,3339.0,3,Yes,13,3,1,2,10,2.0,3,7,7,7,7.0
28,No,rarely,research_&_development,1,3,technical_degree,1301,4,Male,84,3,1,research_scientist,1.0,single,2080.0,2,No,11,3,2,0,5,2.0,2,3,2,1,2.0
25,No,rarely,research_&_development,1,3,medical,1303,4,Female,40,3,1,research_scientist,2.0,single,2096.0,1,No,18,3,4,0,2,3.0,2,2,2,2,1.0
32,No,rarely,sales,8,3,medical,1304,3,Male,56,4,2,sales_executive,4.0,married,6209.0,1,No,15,3,3,2,10,4.0,4,10,7,0,8.0
45,No,frequently,research_&_development,25,3,medical,1306,2,Female,83,3,5,manager,2.0,single,18061.0,3,No,22,4,3,0,22,4.0,3,0,0,0,0.0
39,No,rarely,research_&_development,13,4,medical,1307,3,Female,94,2,4,manager,2.0,Desconocido,17123.0,6,Yes,13,3,4,2,21,4.0,3,19,9,15,2.0
58,No,rarely,research_&_development,23,4,life_sciences,1308,1,Male,88,3,1,research_scientist,3.0,divorced,2372.0,1,No,12,3,4,2,2,3.0,3,2,2,2,2.0
32,Yes,rarely,research_&_development,7,2,life_sciences,1309,4,Male,79,3,2,laboratory_technician,3.0,married,4883.0,1,No,18,3,1,1,10,3.0,3,10,4,1,1.0
39,Yes,rarely,research_&_development,23,3,medical,1310,3,Male,93,3,1,research_scientist,1.0,single,3904.0,0,No,13,3,1,0,6,2.0,3,5,2,0,3.0
30,No,rarely,research_&_development,6,3,technical_degree,1311,1,Female,48,2,2,laboratory_technician,4.0,married,4627.0,0,No,12,3,1,1,10,6.0,3,9,2,6,7.0
36,No,rarely,research_&_development,10,4,technical_degree,1312,4,Female,63,3,3,healthcare_representative,3.0,married,7094.0,3,No,12,3,1,0,10,0.0,3,7,7,1,7.0
46,No,rarely,human_resources,1,2,other,1314,4,Female,44,3,1,human_resources,1.0,single,3423.0,6,No,12,3,3,0,10,3.0,4,7,6,5,7.0
28,No,non_travel,research_&_development,1,3,life_sciences,1315,3,Female,55,1,2,laboratory_technician,4.0,married,6674.0,0,No,11,3,1,3,10,6.0,3,9,8,7,5.0
50,No,rarely,research_&_development,28,3,life_sciences,1317,4,Female,43,3,4,research_director,1.0,married,16880.0,4,Yes,11,3,2,0,25,2.0,3,3,2,1,2.0
40,Yes,rarely,sales,25,4,marketing,1318,4,Male,57,2,3,sales_executive,2.0,single,9094.0,2,Yes,12,3,3,0,9,2.0,3,5,4,1,4.068783068783069
52,Yes,rarely,sales,5,3,life_sciences,1319,2,Male,64,3,3,sales_executive,2.0,single,8446.0,9,Yes,19,3,3,0,10,2.0,2,8,7,7,7.0
30,No,rarely,research_&_development,17,4,medical,1321,2,Female,95,3,3,manager,1.0,married,11916.0,1,Yes,23,4,4,2,9,2.0,3,9,1,0,8.0
39,No,rarely,research_&_development,18,2,life_sciences,1322,1,Male,32,3,2,manufacturing_director,3.0,single,4534.0,0,No,11,3,1,0,9,6.0,3,8,7,1,7.0
31,No,non_travel,sales,2,4,life_sciences,1324,4,Female,57,3,3,sales_executive,3.0,divorced,9852.0,1,Yes,19,3,1,1,10,5.0,2,10,8,9,6.0
41,No,non_travel,sales,10,2,medical,1329,3,Male,40,1,2,sales_executive,2.0,single,6151.0,1,No,13,3,1,0,19,4.0,3,19,2,11,9.0
31,Yes,frequently,sales,1,3,life_sciences,1331,4,Female,54,3,1,sales_representative,2.0,single,2302.0,1,Yes,11,3,1,0,3,2.0,4,3,2,2,2.0
44,Yes,rarely,research_&_development,3,3,life_sciences,1333,1,Male,89,3,1,laboratory_technician,1.0,married,2362.0,4,No,12,3,3,0,10,4.0,4,3,2,1,2.0
42,No,non_travel,research_&_development,2,1,life_sciences,1334,3,Male,37,3,4,manager,3.0,married,17861.0,0,Yes,13,3,4,0,21,3.0,2,20,8,2,4.068783068783069
55,No,rarely,research_&_development,2,2,medical,1336,4,Female,58,1,5,manager,3.0,married,19187.0,4,No,14,3,4,1,23,5.0,3,19,9,9,11.0
56,No,rarely,human_resources,8,4,life_sciences,1338,4,Male,99,3,5,manager,2.0,single,19717.0,6,No,14,3,1,0,36,4.0,3,7,3,7,7.0
40,No,non_travel,research_&_development,16,2,life_sciences,1340,3,Male,74,3,1,research_scientist,3.0,divorced,3544.0,9,No,16,3,2,1,6,0.0,3,4,2,0,0.0
34,No,rarely,research_&_development,9,3,life_sciences,1344,4,Male,86,3,3,healthcare_representative,4.0,divorced,8500.0,0,No,11,3,4,1,10,0.0,2,9,7,1,6.0
40,No,rarely,research_&_development,2,3,life_sciences,1346,3,Male,98,3,2,research_scientist,4.0,single,4661.0,1,No,13,3,3,0,9,4.0,3,9,8,8,8.0
41,No,frequently,sales,1,3,marketing,1349,3,Female,66,3,2,sales_executive,1.0,divorced,4103.0,0,No,17,3,4,1,10,2.0,3,9,3,1,7.0
35,No,frequently,research_&_development,4,4,life_sciences,1350,3,Male,87,3,2,research_scientist,3.0,Desconocido,4249.0,1,Yes,11,3,2,0,9,3.0,3,9,6,1,1.0
51,No,rarely,human_resources,5,3,life_sciences,1352,3,Male,84,3,4,manager,2.0,divorced,14026.0,1,Yes,11,3,2,1,33,2.0,3,33,9,0,10.0
38,No,rarely,sales,2,2,life_sciences,1355,2,Female,31,3,2,sales_executive,1.0,divorced,6893.0,3,No,15,3,4,1,11,3.0,3,7,7,1,7.0
34,No,rarely,sales,15,2,medical,1356,3,Female,66,3,2,sales_executive,1.0,single,6125.0,1,No,12,3,4,0,10,6.0,4,10,8,9,6.0
25,No,rarely,research_&_development,19,1,medical,1358,4,Male,67,3,1,laboratory_technician,4.0,married,3669.0,3,No,11,3,3,3,7,6.0,2,3,2,1,2.0
58,Yes,rarely,research_&_development,7,4,other,1360,3,Female,53,2,3,manufacturing_director,1.0,married,10008.0,7,Yes,14,3,4,0,31,0.0,2,10,9,5,9.0
40,No,rarely,research_&_development,1,4,life_sciences,1361,2,Male,88,3,1,laboratory_technician,2.0,married,2387.0,3,No,22,4,3,1,7,3.0,3,4,2,0,3.0
36,No,frequently,sales,7,3,marketing,1362,1,Female,83,4,2,sales_executive,1.0,married,4639.0,2,No,16,3,4,1,17,2.0,2,15,7,6,13.0
48,No,rarely,research_&_development,4,3,life_sciences,1363,4,Male,54,3,3,manufacturing_director,4.0,single,7898.0,1,No,11,3,3,0,11,2.0,3,10,9,0,8.0
27,No,rarely,sales,11,3,medical,1364,3,Female,98,4,1,sales_representative,4.0,Desconocido,2534.0,8,No,14,3,2,1,5,4.0,3,1,0,0,0.0
51,No,rarely,research_&_development,11,2,technical_degree,1367,4,Female,82,2,4,manufacturing_director,2.0,single,13142.0,3,No,16,3,2,0,29,1.0,2,5,2,0,4.068783068783069
18,No,non_travel,research_&_development,1,3,life_sciences,1368,4,Female,97,3,1,laboratory_technician,4.0,single,1611.0,1,No,15,3,3,0,0,5.0,4,0,0,0,0.0
35,No,rarely,research_&_development,1,3,medical,1369,4,Female,60,2,2,laboratory_technician,4.0,married,5363.0,0,No,12,3,2,1,10,0.0,3,9,7,0,0.0
27,No,frequently,sales,2,1,life_sciences,1371,4,Male,43,1,2,sales_executive,4.0,single,5071.0,3,No,20,4,2,0,8,3.0,3,6,2,0,0.0
55,Yes,rarely,sales,13,4,marketing,1372,1,Male,85,4,4,sales_executive,3.0,single,13695.0,6,Yes,17,3,3,0,24,2.0,2,19,7,3,8.0
56,No,rarely,research_&_development,23,3,life_sciences,1373,4,Male,68,3,4,manufacturing_director,2.0,married,13402.0,4,Yes,12,3,1,1,33,0.0,3,19,16,15,9.0
34,No,non_travel,research_&_development,26,1,technical_degree,1374,1,Female,92,2,1,research_scientist,3.0,divorced,2029.0,1,No,20,4,3,3,5,2.0,3,5,4,0,0.0
40,No,rarely,research_&_development,2,1,medical,1375,2,Female,89,4,2,healthcare_representative,3.0,divorced,6377.0,5,No,20,4,2,3,15,0.0,3,12,11,11,8.0
36,No,rarely,research_&_development,29,3,medical,1377,2,Male,86,3,2,laboratory_technician,3.0,Desconocido,5429.0,4,No,13,3,1,2,10,1.0,3,8,7,7,7.0
36,Yes,frequently,sales,2,3,life_sciences,1379,3,Female,90,2,1,sales_representative,4.0,single,2785.0,7,No,14,3,3,0,3,3.0,4,1,0,0,0.0
35,Yes,frequently,sales,18,4,marketing,1380,4,Female,67,3,2,sales_executive,3.0,married,4614.0,0,Yes,18,3,3,1,5,0.0,2,4,2,3,2.0
38,No,frequently,research_&_development,7,3,life_sciences,1382,4,Male,57,4,1,research_scientist,3.0,divorced,2610.0,1,No,11,3,4,3,4,2.0,3,4,2,0,3.0
34,No,rarely,research_&_development,2,4,technical_degree,1383,3,Female,98,3,2,healthcare_representative,4.0,single,6687.0,1,No,11,3,4,0,14,2.0,4,14,11,4,11.0
28,No,rarely,sales,26,3,life_sciences,1387,3,Male,48,2,2,sales_executive,1.0,Desconocido,4724.0,1,No,11,3,3,1,5,0.0,3,5,3,0,4.0
31,Yes,rarely,research_&_development,22,4,medical,1389,4,Male,98,3,2,manufacturing_director,3.0,married,6179.0,1,Yes,15,3,4,2,10,3.0,2,10,2,6,7.0
39,No,rarely,sales,21,4,life_sciences,1390,1,Male,44,2,2,sales_executive,4.0,married,6120.0,3,Yes,12,3,4,2,8,2.0,4,5,4,1,4.0
51,No,rarely,sales,2,3,marketing,1391,2,Male,52,3,3,sales_executive,2.0,married,10596.0,2,No,11,3,2,0,14,5.0,3,4,2,3,4.068783068783069
41,No,frequently,research_&_development,22,3,life_sciences,1392,4,Female,75,3,2,research_scientist,4.0,divorced,5467.0,3,Yes,14,3,1,2,12,4.0,2,6,2,3,4.068783068783069
37,No,rarely,research_&_development,4,1,life_sciences,1394,3,Male,54,3,1,research_scientist,3.0,married,2996.0,7,Yes,15,3,4,0,8,2.0,3,6,4,1,3.0
33,No,frequently,sales,5,1,life_sciences,1395,2,Male,61,3,2,sales_executive,4.0,married,9998.0,6,No,13,3,1,0,8,2.0,4,5,4,1,4.068783068783069
32,No,rarely,sales,2,1,marketing,1396,3,Male,36,3,2,sales_executive,2.0,married,4078.0,0,Yes,13,3,1,3,4,3.0,2,3,2,1,2.0
39,No,rarely,research_&_development,25,2,life_sciences,1397,3,Male,71,3,3,healthcare_representative,3.0,married,10920.0,3,No,21,4,2,1,13,2.0,3,6,4,0,5.0
25,No,rarely,sales,18,1,life_sciences,1399,1,Male,93,4,2,sales_executive,3.0,married,6232.0,2,No,11,3,2,0,6,3.0,2,3,2,1,2.0
52,No,frequently,research_&_development,28,2,medical,1401,4,Female,59,4,4,manufacturing_director,3.0,married,13247.0,2,Yes,11,3,2,1,24,3.0,2,5,3,0,2.0
36,No,rarely,research_&_development,6,3,medical,1402,1,Female,73,2,2,research_scientist,3.0,single,4081.0,1,Yes,14,3,1,0,20,3.0,1,20,7,1,8.0
27,No,rarely,sales,10,3,marketing,1403,4,Female,98,2,2,sales_executive,4.0,married,5769.0,1,Yes,11,3,4,0,6,3.0,3,6,2,4,4.0
27,Yes,rarely,research_&_development,17,4,life_sciences,1405,4,Female,51,3,1,research_scientist,3.0,single,2394.0,1,Yes,13,3,4,0,8,2.0,3,8,2,7,7.0
26,No,rarely,research_&_development,2,1,medical,1407,1,Male,36,2,1,research_scientist,4.0,single,3904.0,0,No,12,3,4,0,5,2.0,3,4,3,1,1.0
42,No,rarely,human_resources,10,3,human_resources,1408,3,Female,31,3,4,manager,1.0,married,16799.0,0,No,14,3,3,1,21,5.0,3,20,7,0,9.0
52,No,rarely,research_&_development,8,4,other,1409,3,Female,54,3,1,laboratory_technician,1.0,married,2950.0,9,No,13,3,3,0,12,2.0,1,5,4,0,4.0
37,No,rarely,research_&_development,11,3,medical,1411,1,Female,94,3,1,laboratory_technician,3.0,single,3629.0,4,No,18,3,1,0,8,6.0,3,3,2,0,2.0
35,No,frequently,research_&_development,18,2,life_sciences,1412,3,Male,60,3,3,manufacturing_director,4.0,single,9362.0,2,No,11,3,3,0,10,2.0,3,2,2,2,2.0
25,No,rarely,research_&_development,1,3,technical_degree,1415,1,Male,81,3,1,laboratory_technician,4.0,Desconocido,3229.0,4,No,11,3,2,1,7,3.0,2,3,2,0,2.0
26,No,rarely,research_&_development,7,3,other,1417,3,Male,100,4,1,laboratory_technician,1.0,single,3578.0,0,No,12,3,4,0,8,2.0,3,7,7,0,7.0
29,No,rarely,human_resources,17,3,other,1419,2,Male,51,2,3,human_resources,1.0,single,7988.0,1,No,13,3,1,0,10,3.0,2,10,9,0,9.0
49,Yes,frequently,research_&_development,28,2,life_sciences,1420,1,Male,97,2,2,laboratory_technician,1.0,single,4284.0,3,No,20,4,1,0,20,2.0,3,4,3,1,3.0
29,Yes,rarely,research_&_development,14,1,other,1421,3,Female,84,3,3,healthcare_representative,4.0,single,7553.0,0,Yes,12,3,1,0,9,1.0,3,8,7,7,7.0
36,No,rarely,research_&_development,1,3,medical,1422,4,Female,54,3,4,research_director,4.0,single,17328.0,6,No,19,3,4,0,29,3.0,2,20,7,12,7.0
58,No,rarely,research_&_development,1,3,medical,1423,4,Female,76,3,5,research_director,1.0,married,19701.0,3,Yes,21,4,3,1,32,3.0,3,9,8,1,5.0
55,No,rarely,research_&_development,1,4,medical,1424,2,Male,81,4,4,research_director,4.0,divorced,14732.0,2,No,13,3,4,2,31,4.0,4,7,7,0,0.0
36,No,rarely,sales,3,4,marketing,1425,1,Female,99,3,2,sales_executive,2.0,single,9278.0,3,Yes,16,3,4,0,15,3.0,3,5,4,0,1.0
31,Yes,frequently,sales,1,4,life_sciences,1427,2,Female,50,1,1,sales_representative,3.0,single,1359.0,1,No,12,3,2,0,1,3.0,3,1,0,0,4.068783068783069
36,No,rarely,sales,7,4,marketing,1428,4,Female,73,3,2,sales_executive,1.0,divorced,4779.0,7,No,14,3,2,2,8,3.0,3,3,2,0,2.0
31,No,rarely,research_&_development,8,5,life_sciences,1430,1,Female,93,3,4,research_director,2.0,single,16422.0,3,No,11,3,3,0,9,3.0,4,3,2,1,0.0
34,No,frequently,research_&_development,1,4,other,1431,4,Male,91,3,1,research_scientist,1.0,divorced,2996.0,5,No,14,3,3,2,10,2.0,3,4,3,1,3.0
31,Yes,rarely,research_&_development,8,3,life_sciences,1433,1,Female,34,2,1,research_scientist,2.0,single,1261.0,1,No,12,3,3,0,1,3.0,4,1,0,0,0.0
27,No,rarely,research_&_development,11,1,life_sciences,1434,2,Male,91,3,1,laboratory_technician,1.0,married,2099.0,0,No,14,3,2,0,6,3.0,4,5,0,1,4.0
36,No,rarely,research_&_development,4,4,life_sciences,1435,1,Male,37,2,2,laboratory_technician,4.0,single,4907.0,1,No,16,3,3,0,10,2.0,2,10,4,1,8.0
36,No,rarely,sales,16,4,marketing,1436,3,Female,98,2,2,sales_executive,1.0,married,5647.0,4,No,13,3,1,2,11,3.0,2,3,2,0,2.0
47,No,rarely,research_&_development,1,3,technical_degree,1438,1,Male,74,3,1,research_scientist,4.0,married,3420.0,7,No,12,3,3,1,17,2.0,2,6,5,1,2.0
25,Yes,rarely,sales,9,2,life_sciences,1439,1,Male,68,2,1,sales_representative,1.0,Desconocido,4400.0,3,No,12,3,1,0,6,2.0,3,3,2,2,2.0
37,No,non_travel,research_&_development,5,2,technical_degree,1440,3,Male,84,4,1,laboratory_technician,3.0,single,3500.0,0,No,14,3,1,0,7,2.0,1,6,5,1,3.0
56,No,rarely,research_&_development,1,2,life_sciences,1441,1,Female,90,3,1,research_scientist,1.0,Desconocido,2066.0,2,No,22,4,4,1,5,3.0,4,3,2,1,0.0
47,No,rarely,research_&_development,2,4,medical,1443,1,Female,82,3,4,research_director,3.0,married,17169.0,3,No,19,3,2,2,26,2.0,4,20,17,5,4.068783068783069
24,No,rarely,sales,4,1,medical,1445,4,Female,42,3,2,sales_executive,3.0,married,4162.0,1,Yes,12,3,3,2,5,3.0,3,5,4,0,3.0
32,No,rarely,sales,7,5,marketing,1446,4,Male,97,3,2,sales_executive,4.0,married,9204.0,4,No,12,3,3,1,7,3.0,2,4,3,0,4.068783068783069
34,No,rarely,research_&_development,1,3,life_sciences,1447,4,Female,86,2,1,laboratory_technician,2.0,married,3294.0,5,No,17,3,1,1,7,2.0,2,5,4,0,4.068783068783069
41,No,rarely,research_&_development,5,5,medical,1448,2,Male,90,4,1,research_scientist,3.0,married,2127.0,2,Yes,12,3,1,0,7,5.0,2,4,2,0,3.0
40,No,non_travel,research_&_development,9,4,other,1449,3,Male,81,3,2,laboratory_technician,3.0,divorced,3975.0,3,No,11,3,3,2,11,2.0,4,8,7,0,7.0
31,No,rarely,sales,8,2,life_sciences,1453,1,Male,31,3,3,sales_executive,4.0,Desconocido,10793.0,1,No,18,3,1,1,13,5.0,3,13,7,9,9.0
46,Yes,rarely,sales,9,3,marketing,1457,1,Male,52,3,3,sales_executive,4.0,divorced,10096.0,4,No,11,3,1,1,28,3.0,4,7,7,4,3.0
39,Yes,non_travel,research_&_development,2,3,life_sciences,1458,1,Female,54,2,1,laboratory_technician,1.0,single,3646.0,2,Yes,23,4,2,0,11,2.0,4,1,0,0,0.0
31,Yes,frequently,research_&_development,1,5,life_sciences,1459,3,Female,100,4,3,manufacturing_director,2.0,single,7446.0,1,No,11,3,1,0,10,2.0,3,10,8,4,7.0
45,No,rarely,research_&_development,20,3,medical,1460,2,Male,95,1,3,healthcare_representative,1.0,divorced,10851.0,2,Yes,18,3,2,1,24,2.0,3,7,7,0,7.0
31,No,rarely,human_resources,8,2,medical,1461,4,Female,96,4,1,human_resources,2.0,single,2109.0,9,No,18,3,4,0,8,3.0,3,3,2,0,2.0
31,Yes,frequently,research_&_development,2,3,life_sciences,1464,2,Male,94,3,1,laboratory_technician,4.0,married,3722.0,6,Yes,13,3,3,1,7,2.0,1,2,2,2,2.0
36,No,rarely,research_&_development,29,3,technical_degree,1465,2,Male,55,3,3,manufacturing_director,4.0,married,9380.0,4,Yes,18,3,4,2,10,4.0,4,3,1,1,2.0
48,No,rarely,sales,7,3,marketing,1466,3,Male,96,3,2,sales_executive,1.0,divorced,5486.0,4,No,11,3,1,3,15,3.0,3,2,2,2,2.0
34,Yes,rarely,human_resources,9,4,technical_degree,1467,1,Female,52,3,1,human_resources,3.0,married,2742.0,1,No,15,3,4,0,2,0.0,3,2,2,2,2.0
40,No,non_travel,research_&_development,8,1,other,1468,4,Male,55,2,3,research_director,2.0,divorced,13757.0,2,No,11,3,3,1,16,5.0,3,9,8,4,8.0
28,No,rarely,sales,5,3,medical,1469,4,Male,84,3,2,sales_executive,1.0,single,8463.0,0,No,18,3,4,0,6,4.0,3,5,4,1,4.068783068783069
44,No,non_travel,research_&_development,5,3,life_sciences,1471,3,Male,90,2,1,laboratory_technician,3.0,single,3162.0,3,No,14,3,4,0,7,5.0,3,5,2,0,3.0
53,No,rarely,research_&_development,2,3,medical,1472,4,Male,39,4,4,research_director,2.0,single,16598.0,4,No,12,3,2,0,35,2.0,2,9,8,8,8.0
49,No,rarely,research_&_development,5,4,technical_degree,1473,1,Male,96,3,2,healthcare_representative,3.0,married,6651.0,2,No,14,3,2,1,20,0.0,2,3,2,1,2.0
40,No,rarely,research_&_development,2,3,medical,1474,3,Male,68,3,1,research_scientist,3.0,divorced,2345.0,2,No,14,3,3,1,8,3.0,4,3,1,1,2.0
44,No,rarely,research_&_development,20,3,life_sciences,1475,4,Male,49,3,1,research_scientist,2.0,single,3420.0,1,No,13,3,3,0,6,3.0,2,5,2,1,3.0
33,No,frequently,sales,7,3,medical,1477,4,Male,54,3,2,sales_executive,1.0,married,4373.0,0,No,14,3,1,2,5,2.0,3,4,3,0,3.0
34,No,rarely,sales,3,3,other,1478,4,Male,81,1,2,sales_executive,1.0,single,4759.0,3,No,18,3,4,0,15,2.0,3,13,9,3,4.068783068783069
30,No,rarely,research_&_development,16,1,life_sciences,1479,4,Male,96,3,2,sales_executive,3.0,married,5301.0,8,No,15,3,3,2,4,2.0,2,2,1,2,2.0
42,No,frequently,research_&_development,9,2,medical,1480,1,Female,74,3,1,laboratory_technician,4.0,Desconocido,3673.0,1,No,13,3,3,0,12,3.0,3,12,9,5,8.0
44,No,frequently,sales,1,5,marketing,1481,1,Female,79,3,2,sales_executive,3.0,Desconocido,4768.0,7,No,12,3,3,1,11,4.0,2,1,0,0,0.0
30,No,non_travel,research_&_development,7,3,technical_degree,1482,3,Male,64,3,1,research_scientist,3.0,divorced,1274.0,1,No,13,3,2,2,1,2.0,2,1,0,0,0.0
57,No,rarely,research_&_development,1,2,life_sciences,1483,2,Male,93,4,2,research_scientist,3.0,Desconocido,4900.0,0,No,24,4,1,1,13,2.0,2,12,9,2,8.0
49,No,rarely,research_&_development,7,4,life_sciences,1484,3,Male,35,3,3,healthcare_representative,2.0,divorced,10466.0,3,No,14,3,2,2,29,3.0,3,8,7,0,7.0
34,No,frequently,research_&_development,15,3,medical,1485,2,Male,71,3,4,research_director,1.0,divorced,17007.0,7,No,14,3,4,2,16,3.0,2,14,8,6,9.0
28,Yes,frequently,sales,1,3,technical_degree,1486,1,Male,92,3,1,sales_representative,3.0,married,2909.0,3,No,15,3,4,1,5,3.0,4,3,2,1,2.0
29,Yes,frequently,sales,13,3,technical_degree,1487,1,Female,51,3,2,sales_executive,2.0,single,5765.0,5,No,11,3,1,0,7,4.0,1,5,3,0,0.0
34,Yes,rarely,sales,24,4,medical,1489,1,Female,40,2,2,sales_executive,2.0,single,4599.0,0,Yes,23,4,3,0,16,2.0,4,15,9,10,10.0
35,No,rarely,sales,7,1,life_sciences,1492,4,Male,76,3,1,sales_representative,3.0,Desconocido,2404.0,1,No,13,3,1,1,1,3.0,3,1,0,0,0.0
24,Yes,frequently,research_&_development,9,3,medical,1494,2,Male,89,3,1,laboratory_technician,1.0,single,3172.0,2,Yes,11,3,3,0,4,2.0,2,0,0,0,0.0
24,No,non_travel,sales,13,2,life_sciences,1495,4,Female,78,3,1,sales_representative,2.0,married,2033.0,1,No,13,3,3,1,1,2.0,3,1,0,0,0.0
44,No,frequently,research_&_development,2,1,medical,1496,2,Male,86,3,3,manufacturing_director,3.0,single,10209.0,5,Yes,18,3,2,0,16,2.0,2,2,2,2,2.0
29,No,rarely,sales,19,3,life_sciences,1497,3,Male,77,2,2,sales_executive,3.0,Desconocido,8620.0,1,No,14,3,3,2,10,3.0,3,10,7,0,4.0
